Customer_ID,Customer_Name,Gender,Age,Customer_Segment,Purchase_Date,Product_Category,Quantity,Unit_Price,Total_Amount,Payment_Method,Sales_Channel,Region,Weekday,Month,Quarter,Year,Cost_Price,Revenue,Profit,Margin
6b70b1c6,Tyler White,Other,33,New,12-06-2023,Books,1,628,628,Credit Card,In-Store,East,Monday,6,2,2023,486,628,142,0.23
2c69a651,Brandon Brown,Male,26,Premium,18-11-2023,Sports,3,4461,13383,UPI,App,North,Saturday,11,4,2023,3016,13384,4337,0.32
50b047ad,Nancy David,Male,18,Regular,18-05-2023,Home Appliances,7,1821,12747,Debit Card,App,North,Thursday,5,2,2023,1474,12750,2433,0.19
6968b469,Jeffrey Smith,Female,18,New,27-01-2024,Beauty,6,3046,18276,Debit Card,In-Store,North,Saturday,1,1,2024,2289,18278,4543,0.25
e21d3c09,Raymond Hansen,Female,56,New,02-12-2023,Sports,6,4331,25986,UPI,In-Store,North,Saturday,12,4,2023,3577,25986,4524,0.17
4dd71cf5,Dean Wilson,Male,33,New,15-06-2024,Clothing,1,2535,2535,Wallet,In-Store,South,Saturday,6,2,2024,2166,2535,369,0.15
edc67ed2,Mark Nguyen,Female,50,Regular,24-11-2023,Books,7,1523,10661,Debit Card,Online,South,Friday,11,4,2023,951,10659,4003,0.38
397c054d,Stacey Wilson,Other,52,Premium,11-08-2024,Groceries,7,2045,14315,UPI,Online,North,Sunday,8,3,2024,1311,14317,5141,0.36
cf736113,John Phillips,Other,54,Regular,14-08-2024,Home Appliances,10,3870,38700,Debit Card,Online,North,Wednesday,8,3,2024,2759,38705,11119,0.29
25529c90,Brandon Williams,Female,36,Regular,04-12-2023,Beauty,10,941,9410,Wallet,App,East,Monday,12,4,2023,825,9411,1166,0.12
c71c8215,Donald Brooks,Female,56,Premium,15-08-2024,Sports,2,2860,5720,Cash,App,East,Thursday,8,3,2024,1830,5721,2061,0.36
9aceea84,Frank Mooney,Male,21,Premium,26-06-2024,Books,6,3247,19482,Cash,Online,North,Wednesday,6,2,2024,2798,19483,2696,0.14
86124c77,David Wu,Other,37,New,12-02-2024,Home Appliances,6,1122,6732,Credit Card,Online,South,Monday,2,1,2024,849,6732,1638,0.24
e10adc2e,James Liu,Male,48,Premium,17-05-2023,Books,1,1944,1944,UPI,Online,West,Wednesday,5,2,2023,1446,1944,499,0.26
cb0ec322,Allison Gomez,Female,46,New,04-08-2023,Books,5,3864,19320,Cash,Online,East,Friday,8,3,2023,3199,19319,3324,0.17
87462367,Melissa Cervantes,Other,28,Premium,18-08-2023,Books,2,1642,3284,UPI,In-Store,East,Friday,8,3,2023,1172,3283,939,0.29
4917b21a,Mason Martinez,Female,38,Regular,24-03-2024,Beauty,5,299,1495,UPI,App,West,Sunday,3,1,2024,218,1495,404,0.27
1ce718ba,Larry Pugh,Female,25,Premium,13-11-2023,Beauty,5,1643,8215,Wallet,App,East,Monday,11,4,2023,1234,8214,2044,0.25
22cfd35a,Charles Carroll,Female,63,Regular,22-06-2023,Home Appliances,7,3430,24010,UPI,App,East,Thursday,6,2,2023,3072,24012,2510,0.1
43dbee24,Amanda Smith,Other,27,Regular,12-02-2024,Books,5,2099,10495,Wallet,App,East,Monday,2,1,2024,1320,10496,3897,0.37
1d2ff25f,Austin Johnson,Other,64,Regular,09-11-2023,Clothing,2,1045,2090,Debit Card,In-Store,South,Thursday,11,4,2023,901,2090,288,0.14
fa27b654,Christopher Taylor,Male,48,Premium,04-12-2024,Home Appliances,5,3077,15385,Debit Card,Online,North,Wednesday,12,4,2024,1858,15387,6099,0.4
4a30dd39,Dominique Savage,Female,49,Regular,20-05-2024,Groceries,8,4393,35144,Credit Card,In-Store,South,Monday,5,2,2024,2663,35141,13837,0.39
5b76344b,Kimberly Brooks,Male,64,Premium,21-09-2024,Sports,3,2056,6168,Cash,App,West,Saturday,9,3,2024,1634,6169,1268,0.21
17e8d9b1,Shannon Snyder,Other,46,Premium,22-05-2024,Beauty,2,237,474,Wallet,Online,West,Wednesday,5,2,2024,206,474,62,0.13
a19663b0,Kelly Mccormick,Other,54,New,29-05-2023,Books,5,3768,18840,Debit Card,App,South,Monday,5,2,2023,2389,18838,6895,0.37
44ea167d,Adrienne Johnson,Female,29,New,02-03-2024,Groceries,3,3962,11886,Wallet,Online,North,Saturday,3,1,2024,2957,11887,3016,0.25
8.87E+14,Marissa Robinson,Female,52,Premium,02-11-2023,Sports,8,1020,8160,Wallet,In-Store,South,Thursday,11,4,2023,846,8158,1393,0.17
c59b2a5c,Madison Morrow,Female,56,Regular,02-05-2025,Clothing,6,226,1356,Debit Card,In-Store,North,Friday,5,2,2025,144,1358,494,0.36
d7cf8353,Daniel Brady,Female,36,Regular,20-10-2023,Home Appliances,9,2215,19935,UPI,App,North,Friday,10,4,2023,1772,19932,3988,0.2
4d1a31ab,Andrew Lloyd,Female,28,New,14-08-2024,Groceries,6,3762,22572,Cash,App,East,Wednesday,8,3,2024,3078,22570,4101,0.18
69a4917f,Pamela Lester,Other,31,New,28-01-2025,Beauty,7,1120,7840,Wallet,Online,South,Tuesday,1,1,2025,792,7843,2299,0.29
41054b15,Bradley Hayes,Other,38,Premium,23-05-2023,Books,10,3244,32440,Wallet,App,East,Tuesday,5,2,2023,2389,32439,8548,0.26
353e958a,Michael Anderson,Female,46,Regular,21-06-2024,Beauty,5,4715,23575,UPI,In-Store,South,Friday,6,2,2024,4178,23577,2687,0.11
31b9484a,Justin Perry,Other,25,Premium,18-06-2024,Beauty,1,4814,4814,Wallet,App,West,Tuesday,6,2,2024,3634,4814,1181,0.25
29e4ea82,Tracey Lewis,Male,45,New,28-06-2023,Sports,10,1558,15580,Wallet,App,East,Wednesday,6,2,2023,987,15578,5711,0.37
0900bb4b,Joshua Smith,Male,62,Premium,13-07-2023,Sports,7,359,2513,Wallet,Online,West,Thursday,7,3,2023,313,2511,318,0.13
e1a1c4a3,Stuart Sandoval,Male,39,Regular,07-05-2024,Books,10,907,9070,Wallet,Online,South,Tuesday,5,2,2024,812,9071,954,0.11
c84713f8,Katherine Miller,Male,31,Premium,24-02-2024,Books,4,2098,8392,Wallet,In-Store,South,Saturday,2,1,2024,1721,8392,1507,0.18
a86105d2,Danielle Miles,Female,20,Regular,23-03-2024,Beauty,3,459,1377,Debit Card,App,North,Saturday,3,1,2024,393,1377,199,0.14
dbf89962,Jill Hayes,Male,19,Premium,29-12-2023,Electronics,8,3380,27040,Credit Card,App,East,Friday,12,4,2023,2212,27040,9348,0.35
5984cf93,Amy Hensley,Other,47,Premium,18-12-2024,Groceries,4,1687,6748,Debit Card,In-Store,West,Wednesday,12,4,2024,1241,6747,1782,0.26
1c9fecc9,Chelsea Boyd,Female,58,Premium,04-10-2024,Clothing,9,3484,31356,Credit Card,App,East,Friday,10,4,2024,2361,31357,10112,0.32
c5ee97b8,Stephen Pratt,Male,65,Regular,20-09-2024,Clothing,5,885,4425,Cash,Online,East,Friday,9,3,2024,672,4424,1063,0.24
c389cf1a,Chris Velazquez,Other,36,New,07-10-2024,Groceries,10,524,5240,Debit Card,App,North,Monday,10,4,2024,331,5241,1935,0.37
36656dd0,Christopher Chan,Male,44,Premium,12-01-2025,Sports,2,591,1182,Wallet,Online,North,Sunday,1,1,2025,358,1182,466,0.39
bcccbcd2,Rachael Pierce,Female,43,Regular,19-03-2025,Groceries,9,2376,21384,Wallet,In-Store,South,Wednesday,3,1,2025,2045,21383,2979,0.14
0d92da66,James Jones,Other,49,Regular,24-10-2024,Electronics,4,1041,4164,UPI,In-Store,North,Thursday,10,4,2024,800,4166,968,0.23
fffcf164,Juan Silva,Male,47,Premium,03-08-2023,Groceries,9,4893,44037,Wallet,Online,East,Thursday,8,3,2023,4311,44035,5235,0.12
d77033f8,Joel Newman,Other,31,New,07-07-2023,Home Appliances,2,2337,4674,Wallet,In-Store,West,Friday,7,3,2023,1623,4674,1427,0.31
0e1903fc,Mary Chandler,Female,64,Premium,15-12-2024,Beauty,10,3319,33190,Wallet,In-Store,South,Sunday,12,4,2024,2339,33190,9795,0.3
38c27825,Karen Wilson,Female,27,Regular,27-02-2025,Electronics,2,4286,8572,UPI,Online,East,Thursday,2,1,2025,3385,8572,1803,0.21
e752127b,Jessica Hansen,Other,47,Regular,23-08-2024,Electronics,5,4718,23590,Credit Card,App,East,Friday,8,3,2024,3798,23590,4598,0.19
f48e9f0a,Adam Warren,Male,45,Premium,23-06-2023,Home Appliances,1,3256,3256,Wallet,Online,West,Friday,6,2,2023,2272,3256,984,0.3
320b98fe,Karen Reid,Male,18,Premium,24-05-2024,Books,10,2286,22860,Wallet,In-Store,North,Friday,5,2,2024,1531,22856,7543,0.33
c22a10aa,Stanley Burns,Male,29,New,09-12-2023,Beauty,8,4687,37496,Wallet,Online,South,Saturday,12,4,2023,4030,37496,5254,0.14
810300ec,Annette Kaufman,Other,25,Premium,18-10-2023,Clothing,2,1967,3934,Debit Card,In-Store,North,Wednesday,10,4,2023,1186,3934,1562,0.4
ddcc7745,Andrew Johnston,Female,18,Premium,04-04-2025,Beauty,3,2303,6909,Credit Card,App,North,Friday,4,2,2025,1822,6908,1442,0.21
1a5f5f67,Jennifer Cochran,Other,28,New,13-03-2025,Home Appliances,2,3873,7746,Cash,In-Store,North,Thursday,3,1,2025,3401,7745,944,0.12
f9e0df0a,Charles Yang,Female,37,Premium,23-03-2025,Groceries,9,2768,24912,Credit Card,In-Store,West,Sunday,3,1,2025,1705,24914,9573,0.38
b19bd803,Joshua Brandt,Male,59,Premium,26-08-2024,Groceries,2,2198,4396,UPI,In-Store,North,Monday,8,3,2024,1505,4397,1387,0.32
b0a35b43,Corey Arnold,Female,44,New,16-07-2024,Electronics,1,2034,2034,UPI,App,East,Tuesday,7,3,2024,1725,2034,309,0.15
815a6261,Lee Marks,Female,26,Regular,24-09-2023,Books,2,1692,3384,Wallet,In-Store,South,Sunday,9,3,2023,1484,3385,417,0.12
2435f035,Brenda Garcia,Other,41,New,24-11-2023,Groceries,3,437,1311,Credit Card,In-Store,South,Friday,11,4,2023,378,1312,179,0.14
b6a5da5d,Samantha Patel,Male,39,Regular,19-11-2023,Beauty,4,4396,17584,Credit Card,App,East,Sunday,11,4,2023,2950,17585,5783,0.33
1ef6ad38,Dawn Jensen,Other,65,Premium,08-01-2025,Beauty,2,458,916,UPI,App,North,Wednesday,1,1,2025,325,916,266,0.29
049ea103,Anthony Carter,Male,64,Premium,25-02-2024,Electronics,8,2284,18272,Cash,In-Store,West,Sunday,2,1,2024,1522,18272,6094,0.33
b9e08a4c,Daniel Hernandez,Female,20,Premium,27-04-2025,Electronics,9,1726,15534,Debit Card,App,North,Sunday,4,2,2025,1269,15533,4114,0.26
a466423b,Vincent Hoffman,Male,26,Premium,14-10-2023,Sports,2,600,1200,Credit Card,App,North,Saturday,10,4,2023,455,1201,290,0.24
5abcb16e,Lori Mcclure,Male,28,New,14-01-2025,Beauty,3,1713,5139,Wallet,Online,North,Tuesday,1,1,2025,1404,5140,929,0.18
3a763e14,Bryan Martinez,Male,65,New,03-03-2024,Clothing,7,3389,23723,Credit Card,In-Store,West,Sunday,3,1,2024,2473,23722,6413,0.27
40a09f7d,Teresa Short,Male,49,Regular,02-03-2025,Sports,6,1880,11280,Wallet,App,East,Sunday,3,1,2025,1311,11281,3417,0.3
c22105bb,Jenna Miranda,Female,44,Regular,19-12-2024,Electronics,8,2647,21176,Wallet,In-Store,South,Thursday,12,4,2024,1925,21179,5778,0.27
6cdc0762,Sara Guzman,Female,55,New,15-09-2023,Clothing,7,4752,33264,Wallet,App,North,Friday,9,3,2023,3836,33265,6412,0.19
ac96336a,Brenda Williams,Male,39,Regular,11-12-2024,Clothing,4,4412,17648,Credit Card,Online,West,Wednesday,12,4,2024,2751,17647,6644,0.38
3dd94528,James Martin,Male,44,Premium,20-01-2025,Beauty,9,4150,37350,Debit Card,Online,West,Monday,1,1,2025,3438,37352,6407,0.17
0fb40804,Tristan Burton,Other,41,New,28-10-2024,Beauty,2,542,1084,UPI,App,West,Monday,10,4,2024,451,1085,183,0.17
fe138772,Lauren Howard,Other,50,New,25-07-2024,Electronics,7,2746,19222,Debit Card,Online,North,Thursday,7,3,2024,1979,19223,5371,0.28
f7d1e9c4,Crystal Perry,Female,38,Regular,21-03-2025,Beauty,3,4500,13500,Wallet,In-Store,West,Friday,3,1,2025,2879,13500,4863,0.36
c321660f,Courtney Gutierrez,Other,42,Premium,07-02-2025,Home Appliances,3,4555,13665,UPI,In-Store,West,Friday,2,1,2025,3171,13665,4154,0.3
8.76E+06,Steve Chapman,Male,33,New,22-08-2023,Books,9,4143,37287,Cash,App,West,Tuesday,8,3,2023,2919,37289,11016,0.3
aedd7eab,Jodi Kim,Male,61,New,17-04-2024,Clothing,4,2446,9784,Debit Card,Online,South,Wednesday,4,2,2024,1953,9782,1972,0.2
91ea9b08,Denise Lopez,Male,53,New,03-11-2023,Electronics,8,3998,31984,Wallet,App,South,Friday,11,4,2023,2951,31982,8374,0.26
7ff24403,Mary King,Female,36,Premium,16-06-2024,Clothing,6,1220,7320,Cash,Online,West,Sunday,6,2,2024,1033,7318,1118,0.15
95ffd32b,Jose Garrison,Other,61,New,31-01-2025,Sports,8,1595,12760,UPI,App,South,Friday,1,1,2025,1231,12763,2913,0.23
eb81fcbb,Yvonne Gonzales MD,Female,51,New,09-09-2023,Electronics,10,4265,42650,Debit Card,App,East,Saturday,9,3,2023,3261,42652,10045,0.24
6bcb66e5,Jane Cunningham,Female,36,Premium,16-06-2024,Beauty,3,4942,14826,Debit Card,Online,North,Sunday,6,2,2024,4125,14825,2450,0.17
6cf523a8,Mia Tate,Male,39,Premium,19-08-2024,Electronics,5,3892,19460,Cash,App,South,Monday,8,3,2024,2645,19461,6238,0.32
6f76207c,Amber Hernandez,Other,19,Premium,01-03-2025,Beauty,1,1046,1046,Wallet,App,West,Saturday,3,1,2025,899,1046,147,0.14
9e6c90d7,Amy Marshall,Female,58,Regular,08-01-2025,Electronics,6,1353,8118,Wallet,App,West,Wednesday,1,1,2025,961,8120,2353,0.29
9d4dff02,Linda Gardner,Other,46,Premium,28-07-2024,Groceries,10,3763,37630,Cash,Online,East,Sunday,7,3,2024,2407,37630,13558,0.36
a1156ba3,Erica Black,Male,18,Regular,19-06-2024,Beauty,5,2909,14545,UPI,In-Store,West,Wednesday,6,2,2024,1791,14547,5591,0.38
c4796c72,Brandy Byrd,Male,26,New,16-11-2023,Books,9,4797,43173,Credit Card,In-Store,North,Thursday,11,4,2023,3206,43170,14319,0.33
6e085ad9,Anthony James,Female,40,Regular,24-03-2024,Beauty,9,2328,20952,Debit Card,Online,East,Sunday,3,1,2024,1695,20950,5691,0.27
7dc547f9,Jessica Bartlett,Female,47,Regular,10-12-2024,Sports,4,1307,5228,UPI,App,East,Tuesday,12,4,2024,936,5227,1483,0.28
8e0aa2a0,Jason Gutierrez,Female,50,Regular,22-11-2024,Sports,8,125,1000,Credit Card,In-Store,North,Friday,11,4,2024,83,1000,335,0.33
48543d11,Kristin Jones,Male,61,Regular,19-09-2024,Beauty,2,307,614,Cash,App,West,Thursday,9,3,2024,255,614,103,0.17
6539214f,Joy Gutierrez,Male,57,Premium,30-01-2025,Clothing,2,4151,8302,Credit Card,Online,South,Thursday,1,1,2025,3568,8302,1165,0.14
2048489c,Lisa Malone,Other,28,Premium,08-02-2025,Sports,2,2642,5284,Debit Card,In-Store,East,Saturday,2,1,2025,1805,5284,1673,0.32
7a833be5,Heather Shannon MD,Male,51,New,29-10-2023,Home Appliances,7,290,2030,Debit Card,In-Store,East,Sunday,10,4,2023,238,2033,366,0.18
2ad2ed38,Phillip Benton,Other,62,Regular,17-04-2024,Home Appliances,3,2042,6126,Credit Card,App,East,Wednesday,4,2,2024,1442,6125,1800,0.29
61a214f7,Susan King,Other,52,Premium,19-09-2024,Beauty,1,1202,1202,Wallet,Online,West,Thursday,9,3,2024,793,1202,409,0.34
33f70763,Justin Ramos,Female,44,Premium,01-12-2024,Electronics,3,2824,8472,Wallet,In-Store,West,Sunday,12,4,2024,2451,8471,1119,0.13
126410da,Sean Patterson,Female,28,Premium,24-06-2024,Groceries,6,4235,25410,Cash,App,South,Monday,6,2,2024,3326,25412,5458,0.21
e3fe93cb,Christopher Tyler,Male,62,Premium,22-11-2024,Electronics,8,211,1688,Debit Card,Online,South,Friday,11,4,2024,164,1690,375,0.22
aa5c73a9,Kaitlyn Martinez,Other,28,Regular,28-07-2024,Clothing,1,2139,2139,UPI,In-Store,South,Sunday,7,3,2024,1858,2139,281,0.13
ce1ec20e,Donna Barker PhD,Other,39,Regular,26-10-2023,Clothing,9,1167,10503,Cash,App,North,Thursday,10,4,2023,1045,10504,1099,0.1
6e0a10aa,Andrew Choi,Male,54,New,08-07-2023,Clothing,3,143,429,Wallet,App,South,Saturday,7,3,2023,108,428,103,0.24
049efa9f,Kimberly Holden,Male,19,New,23-12-2023,Groceries,5,2394,11970,UPI,In-Store,South,Saturday,12,4,2023,1601,11972,3968,0.33
03feab15,Heather Smith,Other,34,New,01-01-2024,Clothing,9,3350,30150,Wallet,Online,South,Monday,1,1,2024,2280,30151,9627,0.32
dc269209,Andrew Colon,Female,59,Premium,31-12-2024,Beauty,2,627,1254,UPI,App,South,Tuesday,12,4,2024,480,1254,293,0.23
c07a9ddf,William Nicholson,Other,18,New,18-07-2024,Books,3,1507,4521,UPI,Online,South,Thursday,7,3,2024,1101,4522,1218,0.27
4655090a,Christina Charles,Female,31,New,01-08-2024,Beauty,3,3484,10452,UPI,Online,East,Thursday,8,3,2024,2278,10451,3617,0.35
11f24f95,Douglas Johnson,Male,28,Premium,06-11-2024,Groceries,6,1827,10962,Wallet,In-Store,West,Wednesday,11,4,2024,1643,10964,1109,0.1
f2e0d296,Thomas Gillespie,Other,37,New,04-09-2023,Books,8,2359,18872,Cash,Online,North,Monday,9,3,2023,1452,18869,7252,0.38
6c0a8aea,Sarah Vincent,Other,60,Regular,18-02-2024,Groceries,8,1879,15032,Cash,In-Store,North,Sunday,2,1,2024,1310,15030,4551,0.3
3fc9d7e8,Tonya Allen,Female,43,New,05-08-2024,Electronics,1,4073,4073,Credit Card,App,East,Monday,8,3,2024,2481,4073,1592,0.39
578195f0,Zachary Richard,Female,24,Regular,13-07-2023,Home Appliances,5,835,4175,Cash,App,South,Thursday,7,3,2023,678,4175,786,0.19
1bbdd0ee,Dr. Cassidy Cole PhD,Male,40,Premium,12-06-2023,Beauty,7,785,5495,Credit Card,App,North,Monday,6,2,2023,598,5493,1307,0.24
e5dc18ef,Lauren Young,Other,39,Regular,15-01-2024,Sports,7,2953,20671,Cash,App,East,Monday,1,1,2024,1930,20672,7162,0.35
1026ac7f,Corey Hatfield,Other,50,Premium,18-03-2024,Books,10,4599,45990,Wallet,In-Store,North,Monday,3,1,2024,4052,45985,5469,0.12
02e3169a,Abigail Butler,Female,19,New,08-02-2024,Beauty,9,327,2943,UPI,Online,North,Thursday,2,1,2024,262,2942,585,0.2
cd0d7db2,John Gomez,Male,49,Premium,22-11-2024,Beauty,6,622,3732,Cash,In-Store,South,Friday,11,4,2024,433,3731,1135,0.3
b22dd66b,Tami Edwards,Female,40,New,11-02-2025,Home Appliances,5,843,4215,Wallet,App,South,Tuesday,2,1,2025,641,4213,1010,0.24
d11c04c0,Connie Santos,Female,60,Regular,06-12-2023,Groceries,8,1408,11264,Wallet,In-Store,East,Wednesday,12,4,2023,1073,11265,2678,0.24
4f795243,Jennifer Sanchez,Male,43,Premium,18-09-2023,Electronics,8,3821,30568,Credit Card,App,South,Monday,9,3,2023,3426,30572,3165,0.1
8bd4c9ab,Elizabeth Pittman,Female,20,New,11-09-2023,Electronics,3,436,1308,Credit Card,Online,East,Monday,9,3,2023,361,1308,225,0.17
81bedfa5,Nicholas Vargas,Female,19,Premium,24-04-2025,Books,2,3434,6868,Cash,In-Store,East,Thursday,4,2,2025,2651,6868,1566,0.23
5d09197a,Shannon Valdez,Other,56,Premium,25-04-2024,Sports,6,792,4752,Cash,App,South,Thursday,4,2,2024,695,4752,585,0.12
33d5cc12,Rebecca Bell,Female,54,New,21-12-2023,Groceries,8,1015,8120,UPI,In-Store,West,Thursday,12,4,2023,691,8123,2597,0.32
a6a3a614,Marcia Gates,Female,41,Premium,01-01-2025,Home Appliances,10,4901,49010,Credit Card,App,West,Wednesday,1,1,2025,4274,49011,6275,0.13
7f966ba4,Donald Bennett,Other,18,Premium,19-12-2024,Books,1,2072,2072,Debit Card,Online,North,Thursday,12,4,2024,1590,2072,482,0.23
749bf510,Kevin Jones,Other,41,New,27-09-2023,Groceries,9,621,5589,UPI,Online,East,Wednesday,9,3,2023,463,5592,1421,0.25
af27cac2,Allison Young,Female,52,Premium,29-12-2024,Home Appliances,5,966,4830,UPI,In-Store,West,Sunday,12,4,2024,773,4828,963,0.2
0366c38d,Mary Nelson,Female,36,New,26-02-2024,Electronics,4,1515,6060,Debit Card,Online,East,Monday,2,1,2024,946,6058,2276,0.38
9a66aa35,Gail Brown,Male,18,Premium,25-02-2025,Groceries,3,2944,8832,Cash,App,East,Tuesday,2,1,2025,2248,8833,2089,0.24
a5d673e0,Grace Herrera,Other,21,Premium,25-05-2023,Home Appliances,10,1149,11490,Wallet,Online,South,Thursday,5,2,2023,737,11486,4118,0.36
c5dce9ef,Sandra Bell,Female,57,New,21-12-2023,Home Appliances,4,4378,17512,Credit Card,Online,East,Thursday,12,4,2023,3179,17514,4800,0.27
4e26a4f6,Jennifer Evans,Other,56,Regular,06-11-2024,Books,5,4740,23700,Debit Card,In-Store,East,Wednesday,11,4,2024,3571,23701,5846,0.25
ce060bcd,Julia Goodman,Female,30,New,17-06-2023,Clothing,1,945,945,Debit Card,Online,North,Saturday,6,2,2023,846,945,99,0.1
673e1808,Lisa Turner,Other,23,Regular,14-06-2024,Beauty,5,2884,14420,Credit Card,Online,South,Friday,6,2,2024,2206,14421,3390,0.24
056e974f,Marc Rodriguez,Female,47,Premium,23-10-2024,Groceries,9,4308,38772,UPI,In-Store,South,Wednesday,10,4,2024,3877,38770,3877,0.1
a6aef4c9,Alicia Stewart,Other,47,New,15-11-2023,Sports,4,1360,5440,Wallet,In-Store,East,Wednesday,11,4,2023,1104,5439,1024,0.19
f761180c,Matthew Evans,Female,34,Premium,23-12-2023,Beauty,2,198,396,UPI,In-Store,North,Saturday,12,4,2023,142,396,112,0.28
eb27484d,Victoria Rogers,Other,61,Regular,20-09-2023,Books,1,1566,1566,Wallet,In-Store,West,Wednesday,9,3,2023,1069,1566,497,0.32
e56de47e,Andrea Callahan,Female,50,Premium,15-11-2023,Books,8,3745,29960,Credit Card,In-Store,North,Wednesday,11,4,2023,2682,29957,8504,0.28
77501f86,Jillian Bolton,Other,44,New,26-04-2025,Electronics,1,3603,3603,Wallet,App,West,Saturday,4,2,2025,2773,3603,830,0.23
045b356c,Andrew Patel,Male,45,Premium,19-01-2025,Home Appliances,4,1726,6904,Credit Card,Online,West,Sunday,1,1,2025,1476,6906,1002,0.15
beb39a53,Alexander Miller,Male,33,Regular,22-07-2024,Beauty,10,3815,38150,Debit Card,Online,South,Monday,7,3,2024,3201,38151,6143,0.16
667e1833,Shane Thomas,Other,27,Regular,02-11-2024,Books,8,3193,25544,Wallet,In-Store,East,Saturday,11,4,2024,2727,25540,3723,0.15
fe16d06d,Michael Shaw,Other,37,Premium,15-01-2024,Sports,9,3006,27054,UPI,App,North,Monday,1,1,2024,2318,27055,6198,0.23
d736ec3d,Jose Powell,Female,47,New,07-04-2025,Sports,1,1974,1974,Debit Card,App,West,Monday,4,2,2025,1548,1974,427,0.22
aa5d3a0a,Jody Hall,Male,57,Regular,06-03-2025,Home Appliances,10,2537,25370,Debit Card,Online,West,Thursday,3,1,2025,2140,25366,3966,0.16
db56a2f3,William Callahan,Other,57,Regular,18-12-2023,Home Appliances,2,2376,4752,Debit Card,Online,West,Monday,12,4,2023,1913,4751,926,0.19
6b57e3d4,Sarah Pratt,Female,34,New,08-05-2025,Sports,4,2209,8836,Wallet,In-Store,South,Thursday,5,2,2025,1774,8834,1738,0.2
77d49662,Destiny Gonzales,Other,42,New,14-05-2025,Home Appliances,10,2778,27780,UPI,Online,South,Wednesday,5,2,2025,1990,27776,7878,0.28
9e7fafd6,Kevin Wallace,Female,29,Regular,05-02-2025,Home Appliances,5,942,4710,Debit Card,App,South,Wednesday,2,1,2025,766,4712,885,0.19
f378750b,Stephen Charles,Male,65,Premium,15-04-2025,Home Appliances,1,2743,2743,Credit Card,App,South,Tuesday,4,2,2025,1672,2743,1071,0.39
ae251ea5,Gary Taylor,Female,29,Premium,15-10-2024,Groceries,2,4897,9794,Debit Card,Online,South,Tuesday,10,4,2024,3605,9794,2584,0.26
2182433b,Kathleen Olson,Other,49,Regular,02-12-2023,Beauty,4,3671,14684,Debit Card,In-Store,East,Saturday,12,4,2023,2488,14685,4733,0.32
baf48065,Scott Banks,Female,41,Premium,05-01-2025,Clothing,10,224,2240,UPI,Online,South,Sunday,1,1,2025,180,2237,434,0.19
d6e827b2,Fred Morrison,Other,49,Regular,20-12-2024,Home Appliances,7,4982,34874,Cash,In-Store,North,Friday,12,4,2024,3338,34872,11508,0.33
5b47198e,Katherine Moyer,Female,23,New,14-06-2023,Books,8,2547,20376,UPI,In-Store,East,Wednesday,6,2,2023,1588,20375,7670,0.38
270cd312,Keith Davis,Female,30,Premium,11-08-2024,Beauty,7,1802,12614,Cash,In-Store,South,Sunday,8,3,2024,1410,12617,2745,0.22
de784886,Heather Nichols,Male,29,New,17-11-2023,Beauty,8,1363,10904,Wallet,In-Store,North,Friday,11,4,2023,1074,10902,2307,0.21
25aaf6a6,Andrew Boyd,Female,26,Premium,28-05-2024,Home Appliances,2,909,1818,Cash,In-Store,East,Tuesday,5,2,2024,601,1819,618,0.34
1b131fd0,Kathryn Jensen,Male,30,Regular,20-08-2023,Beauty,9,603,5427,Debit Card,In-Store,East,Sunday,8,3,2023,456,5423,1323,0.24
e42c3bc3,Sharon Lamb,Female,23,Premium,29-07-2023,Beauty,1,3327,3327,Credit Card,Online,North,Saturday,7,3,2023,2499,3327,828,0.25
